payment_id,merchant_id,customer_id,invoice_id,gateway_id,payment_method_id,amount,currency,payment_status,payment_reference,initiated_at,completed_at,processing_time_ms
PAY0000921,MER000013,CUS000170,INV0000321,GTW002,PM008,4914,INR,Captured,TXN100000920,2025-06-19 11:38:00,2025-06-19 11:42:00,1690
PAY0000922,MER000046,CUS000072,INV0000877,GTW005,PM020,55414,INR,Captured,TXN100000921,2024-08-08 04:38:00,2024-08-08 04:48:00,759
PAY0000923,MER000011,CUS000242,INV0000267,GTW009,PM014,91131,INR,Captured,TXN100000922,2025-01-25 20:57:00,2025-01-25 21:05:00,1323
PAY0000924,MER000025,CUS000183,INV0000073,GTW012,PM019,86255,INR,Settled,TXN100000923,2025-10-06 23:17:00,2025-10-06 23:29:00,5456
PAY0000925,MER000056,CUS000098,INV0000620,GTW001,PM020,32540,INR,Captured,TXN100000924,2024-06-16 13:52:00,2024-06-16 14:05:00,785
PAY0000926,MER000012,CUS000093,INV0000545,GTW011,PM009,19279,INR,Captured,TXN100000925,2024-04-22 21:35:00,2024-04-22 21:41:00,7267
PAY0000927,MER000049,CUS000244,INV0000281,GTW004,PM004,23133,INR,Settled,TXN100000926,2024-01-11 03:24:00,2024-01-11 03:28:00,4462
PAY0000928,MER000037,CUS000142,INV0000314,GTW009,PM020,13084,INR,Captured,TXN100000927,2025-08-25 15:06:00,2025-08-25 15:18:00,7494
PAY0000929,MER000069,CUS000142,INV0000326,GTW020,PM013,62603,INR,Pending,TXN100000928,2025-02-02 05:22:00,,5002
PAY0000930,MER000049,CUS000146,INV0000010,GTW009,PM002,95182,INR,Failed,TXN100000929,2025-06-09 22:09:00,2025-06-09 22:12:00,5386
PAY0000931,MER000024,CUS000113,,GTW012,PM015,65928,INR,Captured,TXN100000930,2024-09-12 21:38:00,2024-09-12 21:46:00,2499
PAY0000932,MER000030,CUS000079,INV0000439,GTW003,PM010,53382,INR,Authorized,TXN100000931,2025-06-17 22:56:00,,6462
PAY0000933,MER000022,CUS000148,INV0000093,GTW002,PM003,97540,INR,Failed,TXN100000932,2025-10-11 02:04:00,2025-10-11 02:06:00,2491
PAY0000934,MER000018,CUS000123,INV0000505,GTW016,PM017,89900,INR,Captured,TXN100000933,2024-01-11 13:43:00,2024-01-11 13:55:00,5694
PAY0000935,MER000001,CUS000183,,GTW014,PM018,98360,INR,Captured,TXN100000934,2024-05-07 12:00:00,2024-05-07 12:15:00,2976
PAY0000936,MER000058,CUS000247,INV0000757,GTW006,PM017,29600,INR,Captured,TXN100000935,2025-11-08 16:43:00,2025-11-08 16:53:00,1582
PAY0000937,MER000064,CUS000098,INV0000860,GTW006,PM012,14941,INR,Settled,TXN100000936,2024-05-16 16:22:00,2024-05-16 16:29:00,2918
PAY0000938,MER000016,CUS000075,,GTW010,PM016,38575,INR,Pending,TXN100000937,2024-09-12 17:54:00,,2318
PAY0000939,MER000066,CUS000212,INV0000756,GTW002,PM015,81069,INR,Captured,TXN100000938,2025-10-08 18:25:00,2025-10-08 18:30:00,7099
PAY0000940,MER000014,CUS000002,INV0000365,GTW012,PM006,52799,INR,Captured,TXN100000939,2024-01-07 19:29:00,2024-01-07 19:35:00,3054
PAY0000941,MER000020,CUS000106,INV0000442,GTW004,PM016,1005,INR,Captured,TXN100000940,2025-05-18 06:05:00,2025-05-18 06:20:00,1424
PAY0000942,MER000055,CUS000229,INV0000257,GTW006,PM018,35421,INR,Captured,TXN100000941,2024-08-19 15:25:00,2024-08-19 15:31:00,1040
PAY0000943,MER000056,CUS000002,,GTW012,PM007,14605,INR,Captured,TXN100000942,2025-11-03 14:10:00,2025-11-03 14:22:00,1702
PAY0000944,MER000021,CUS000171,INV0000137,GTW007,PM016,87294,INR,Captured,TXN100000943,2025-02-08 13:47:00,2025-02-08 13:48:00,2327
PAY0000945,MER000042,CUS000193,INV0000501,GTW013,PM017,95257,INR,Failed,TXN100000944,2025-07-17 15:51:00,2025-07-17 15:54:00,7715
PAY0000946,MER000003,CUS000033,INV0000846,GTW005,PM012,65636,INR,Settled,TXN100000945,2025-02-02 04:07:00,2025-02-02 04:20:00,261
PAY0000947,MER000002,CUS000112,INV0000243,GTW016,PM010,37091,INR,Captured,TXN100000946,2024-02-23 21:53:00,2024-02-23 22:03:00,4130
PAY0000948,MER000032,CUS000072,INV0000440,GTW004,PM009,91975,INR,Failed,TXN100000947,2024-09-10 19:09:00,2024-09-10 19:12:00,2176
PAY0000949,MER000014,CUS000180,INV0000440,GTW017,PM020,23848,INR,Pending,TXN100000948,2024-07-22 15:45:00,,1695
PAY0000950,MER000017,CUS000103,,GTW002,PM009,25289,INR,Captured,TXN100000949,2025-08-28 20:40:00,2025-08-28 20:42:00,7761
PAY0000951,MER000049,CUS000105,INV0000019,GTW017,PM010,91871,INR,Authorized,TXN100000950,2025-09-23 06:05:00,,5338
PAY0000952,MER000055,CUS000165,,GTW002,PM010,14525,INR,Captured,TXN100000951,2024-08-15 10:27:00,2024-08-15 10:36:00,2355
PAY0000953,MER000007,CUS000047,INV0000966,GTW002,PM001,6932,INR,Captured,TXN100000952,2024-12-25 22:26:00,2024-12-25 22:41:00,5560
PAY0000954,MER000013,CUS000111,INV0000218,GTW006,PM009,64493,INR,Authorized,TXN100000953,2024-10-19 15:17:00,,3128
PAY0000955,MER000017,CUS000085,INV0000115,GTW012,PM012,97477,INR,Failed,TXN100000954,2024-04-09 21:00:00,2024-04-09 21:13:00,6529
PAY0000956,MER000050,CUS000023,INV0000620,GTW004,PM005,82617,INR,Captured,TXN100000955,2025-01-15 07:41:00,2025-01-15 07:51:00,6233
PAY0000957,MER000058,CUS000237,INV0000043,GTW004,PM003,71741,INR,Captured,TXN100000956,2025-08-23 20:52:00,2025-08-23 21:04:00,5220
PAY0000958,MER000017,CUS000050,INV0000743,GTW014,PM018,93371,INR,Failed,TXN100000957,2025-04-30 06:34:00,2025-04-30 06:35:00,2218
PAY0000959,MER000016,CUS000234,,GTW014,PM003,63384,INR,Captured,TXN100000958,2025-07-27 11:57:00,2025-07-27 12:08:00,3582
PAY0000960,MER000017,CUS000075,INV0000976,GTW002,PM019,8068,INR,Captured,TXN100000959,2025-05-30 00:10:00,2025-05-30 00:22:00,6657
PAY0000961,MER000069,CUS000223,,GTW017,PM003,21794,INR,Captured,TXN100000960,2024-07-13 23:52:00,2024-07-14 00:03:00,3736
PAY0000962,MER000024,CUS000001,INV0000394,GTW006,PM019,28648,INR,Captured,TXN100000961,2025-07-29 12:25:00,2025-07-29 12:29:00,5000
PAY0000963,MER000034,CUS000078,INV0000901,GTW008,PM010,92932,INR,Failed,TXN100000962,2025-06-09 14:32:00,2025-06-09 14:41:00,2349
PAY0000964,MER000019,CUS000242,INV0000176,GTW009,PM005,35546,INR,Captured,TXN100000963,2024-08-17 01:34:00,2024-08-17 01:35:00,7304
PAY0000965,MER000045,CUS000162,INV0000658,GTW020,PM012,42640,INR,Captured,TXN100000964,2024-09-11 06:34:00,2024-09-11 06:45:00,831
PAY0000966,MER000038,CUS000084,,GTW002,PM001,46693,INR,Captured,TXN100000965,2025-07-16 08:46:00,2025-07-16 09:01:00,1946
PAY0000967,MER000014,CUS000185,INV0000287,GTW013,PM009,82181,INR,Captured,TXN100000966,2024-06-29 08:01:00,2024-06-29 08:15:00,5346
PAY0000968,MER000051,CUS000040,INV0000212,GTW015,PM008,95757,INR,Captured,TXN100000967,2025-03-28 07:20:00,2025-03-28 07:30:00,6099
PAY0000969,MER000023,CUS000049,INV0000152,GTW019,PM016,95714,INR,Captured,TXN100000968,2025-05-05 02:31:00,2025-05-05 02:34:00,1627
PAY0000970,MER000025,CUS000018,INV0000022,GTW005,PM003,55988,INR,Captured,TXN100000969,2024-11-13 05:56:00,2024-11-13 06:03:00,2159
PAY0000971,MER000002,CUS000155,INV0000661,GTW004,PM013,50430,INR,Captured,TXN100000970,2025-02-16 03:46:00,2025-02-16 03:58:00,319
PAY0000972,MER000035,CUS000037,INV0000014,GTW020,PM001,1331,INR,Captured,TXN100000971,2025-10-21 01:08:00,2025-10-21 01:10:00,7994
PAY0000973,MER000057,CUS000209,INV0000556,GTW006,PM010,43583,INR,Captured,TXN100000972,2024-12-12 22:05:00,2024-12-12 22:13:00,4073
PAY0000974,MER000003,CUS000212,INV0000058,GTW002,PM004,71487,INR,Captured,TXN100000973,2025-07-10 22:17:00,2025-07-10 22:19:00,2580
PAY0000975,MER000004,CUS000059,INV0000908,GTW014,PM013,19416,INR,Authorized,TXN100000974,2025-03-01 04:00:00,,3044
PAY0000976,MER000015,CUS000126,INV0000232,GTW006,PM004,29528,INR,Authorized,TXN100000975,2025-12-01 12:43:00,,983
PAY0000977,MER000047,CUS000237,,GTW003,PM002,79333,INR,Captured,TXN100000976,2024-10-15 11:04:00,2024-10-15 11:06:00,1387
PAY0000978,MER000039,CUS000160,INV0000544,GTW010,PM012,13721,INR,Failed,TXN100000977,2024-12-08 19:11:00,2024-12-08 19:14:00,2370
PAY0000979,MER000010,CUS000202,,GTW001,PM005,86064,INR,Captured,TXN100000978,2025-11-08 11:59:00,2025-11-08 12:14:00,1350
PAY0000980,MER000062,CUS000209,INV0000400,GTW003,PM004,75839,INR,Pending,TXN100000979,2025-04-02 23:50:00,,3651
PAY0000981,MER000024,CUS000197,,GTW013,PM012,41953,INR,Captured,TXN100000980,2024-10-12 04:05:00,2024-10-12 04:08:00,4198
PAY0000982,MER000032,CUS000099,INV0000711,GTW014,PM018,65256,INR,Captured,TXN100000981,2025-02-27 19:50:00,2025-02-27 19:53:00,4563
PAY0000983,MER000054,CUS000135,INV0000546,GTW019,PM008,92255,INR,Captured,TXN100000982,2025-07-03 07:24:00,2025-07-03 07:36:00,864
PAY0000984,MER000015,CUS000016,INV0000003,GTW012,PM012,18364,INR,Captured,TXN100000983,2024-07-27 00:23:00,2024-07-27 00:26:00,2564
PAY0000985,MER000008,CUS000192,INV0000856,GTW005,PM004,91297,INR,Captured,TXN100000984,2025-07-18 13:15:00,2025-07-18 13:19:00,5916
PAY0000986,MER000014,CUS000170,INV0000751,GTW019,PM003,62598,INR,Captured,TXN100000985,2024-01-27 22:27:00,2024-01-27 22:39:00,7010
PAY0000987,MER000010,CUS000004,INV0000162,GTW019,PM014,19723,INR,Captured,TXN100000986,2024-01-31 04:23:00,2024-01-31 04:27:00,6420
PAY0000988,MER000061,CUS000106,INV0000762,GTW011,PM015,84621,INR,Failed,TXN100000987,2024-05-23 23:33:00,2024-05-23 23:38:00,5845
PAY0000989,MER000023,CUS000129,INV0000114,GTW006,PM001,52055,INR,Captured,TXN100000988,2024-06-08 01:56:00,2024-06-08 02:06:00,6971
PAY0000990,MER000065,CUS000079,INV0000971,GTW008,PM014,20652,INR,Pending,TXN100000989,2025-04-10 17:45:00,,2376
PAY0000991,MER000008,CUS000057,,GTW013,PM006,97879,INR,Failed,TXN100000990,2025-06-18 12:08:00,2025-06-18 12:15:00,4731
PAY0000992,MER000049,CUS000043,INV0000080,GTW002,PM012,84857,INR,Failed,TXN100000991,2025-04-24 15:20:00,2025-04-24 15:27:00,3625
PAY0000993,MER000043,CUS000008,INV0000112,GTW008,PM010,21433,INR,Captured,TXN100000992,2024-04-16 02:23:00,2024-04-16 02:37:00,4586
PAY0000994,MER000025,CUS000142,INV0000217,GTW007,PM002,31601,INR,Authorized,TXN100000993,2025-09-03 00:48:00,,2355
PAY0000995,MER000006,CUS000013,INV0000584,GTW011,PM003,40549,INR,Settled,TXN100000994,2025-08-01 01:36:00,2025-08-01 01:44:00,219
PAY0000996,MER000051,CUS000186,,GTW012,PM005,92198,INR,Captured,TXN100000995,2024-10-16 12:32:00,2024-10-16 12:45:00,5677
PAY0000997,MER000020,CUS000007,INV0000418,GTW019,PM013,62615,INR,Pending,TXN100000996,2025-05-30 03:32:00,,4953
PAY0000998,MER000011,CUS000227,,GTW003,PM008,28365,INR,Captured,TXN100000997,2024-02-08 09:10:00,2024-02-08 09:18:00,6764
PAY0000999,MER000067,CUS000239,INV0000145,GTW011,PM015,17296,INR,Settled,TXN100000998,2024-06-13 16:33:00,2024-06-13 16:43:00,2927
PAY0001000,MER000050,CUS000062,INV0000639,GTW007,PM020,79644,INR,Failed,TXN100000999,2025-03-17 01:57:00,2025-03-17 02:08:00,764
PAY0001001,MER000019,CUS000197,,GTW010,PM018,11525,INR,Captured,TXN100001000,2025-08-03 20:31:00,2025-08-03 20:32:00,4237
PAY0001002,MER000047,CUS000091,INV0000322,GTW003,PM003,23586,INR,Captured,TXN100001001,2024-06-22 09:10:00,2024-06-22 09:20:00,5971
PAY0001003,MER000018,CUS000241,INV0000265,GTW004,PM019,64097,INR,Authorized,TXN100001002,2025-04-29 08:48:00,,474
PAY0001004,MER000017,CUS000113,INV0000294,GTW012,PM017,81971,INR,Captured,TXN100001003,2025-02-14 13:54:00,2025-02-14 14:05:00,7949
PAY0001005,MER000006,CUS000159,INV0000086,GTW002,PM008,91817,INR,Captured,TXN100001004,2025-11-29 13:32:00,2025-11-29 13:47:00,6877
PAY0001006,MER000010,CUS000058,INV0000159,GTW013,PM015,87806,INR,Captured,TXN100001005,2024-04-17 09:24:00,2024-04-17 09:31:00,915
PAY0001007,MER000014,CUS000022,INV0000480,GTW006,PM004,52128,INR,Pending,TXN100001006,2025-10-19 17:57:00,,6443
PAY0001008,MER000063,CUS000055,INV0000412,GTW016,PM004,36587,INR,Captured,TXN100001007,2024-12-02 02:20:00,2024-12-02 02:30:00,3873
PAY0001009,MER000005,CUS000154,INV0000160,GTW013,PM002,47481,INR,Captured,TXN100001008,2025-04-26 04:40:00,2025-04-26 04:50:00,6618
PAY0001010,MER000055,CUS000070,INV0000485,GTW009,PM006,11056,INR,Authorized,TXN100001009,2024-08-06 01:13:00,,1311
PAY0001011,MER000054,CUS000135,INV0000415,GTW007,PM009,24227,INR,Failed,TXN100001010,2024-03-24 09:55:00,2024-03-24 10:09:00,6953
PAY0001012,MER000045,CUS000242,INV0000917,GTW014,PM016,62424,INR,Captured,TXN100001011,2025-03-14 10:48:00,2025-03-14 10:52:00,4536
PAY0001013,MER000002,CUS000144,INV0000165,GTW020,PM007,10298,INR,Failed,TXN100001012,2025-03-23 11:58:00,2025-03-23 12:05:00,6070
PAY0001014,MER000041,CUS000004,INV0000632,GTW005,PM015,19431,INR,Settled,TXN100001013,2024-05-28 10:42:00,2024-05-28 10:54:00,4241
PAY0001015,MER000001,CUS000116,,GTW005,PM015,83844,INR,Captured,TXN100001014,2024-04-26 21:26:00,2024-04-26 21:38:00,4888
PAY0001016,MER000049,CUS000056,INV0000224,GTW012,PM007,25155,INR,Captured,TXN100001015,2024-07-11 13:44:00,2024-07-11 13:47:00,5717
PAY0001017,MER000065,CUS000210,INV0000015,GTW004,PM016,85154,INR,Captured,TXN100001016,2025-01-14 11:01:00,2025-01-14 11:06:00,3885
PAY0001018,MER000043,CUS000030,INV0000361,GTW006,PM015,56249,INR,Captured,TXN100001017,2024-12-26 17:27:00,2024-12-26 17:40:00,3206
PAY0001019,MER000056,CUS000163,INV0000610,GTW010,PM020,13105,INR,Captured,TXN100001018,2024-06-15 17:27:00,2024-06-15 17:41:00,867
PAY0001020,MER000014,CUS000128,INV0000107,GTW020,PM018,13168,INR,Captured,TXN100001019,2024-04-01 20:01:00,2024-04-01 20:08:00,5339
PAY0001021,MER000028,CUS000058,INV0000596,GTW015,PM018,50048,INR,Authorized,TXN100001020,2024-02-03 21:18:00,,1087
PAY0001022,MER000053,CUS000233,INV0000481,GTW013,PM001,49205,INR,Authorized,TXN100001021,2024-05-07 11:50:00,,6557
PAY0001023,MER000054,CUS000173,INV0000291,GTW008,PM001,54436,INR,Captured,TXN100001022,2024-10-01 21:16:00,2024-10-01 21:31:00,417
PAY0001024,MER000043,CUS000044,INV0000158,GTW019,PM014,31797,INR,Failed,TXN100001023,2025-01-18 16:52:00,2025-01-18 16:58:00,4702
PAY0001025,MER000055,CUS000033,,GTW013,PM006,52937,INR,Captured,TXN100001024,2024-07-16 19:41:00,2024-07-16 19:42:00,7556
PAY0001026,MER000065,CUS000031,INV0000163,GTW019,PM013,99999,INR,Failed,TXN100001025,2025-03-23 07:06:00,2025-03-23 07:09:00,5288
PAY0001027,MER000004,CUS000112,,GTW001,PM019,20160,INR,Captured,TXN100001026,2025-07-20 05:20:00,2025-07-20 05:22:00,377
PAY0001028,MER000017,CUS000117,INV0000557,GTW012,PM006,31520,INR,Captured,TXN100001027,2024-03-21 18:24:00,2024-03-21 18:36:00,5495
PAY0001029,MER000049,CUS000198,,GTW009,PM002,36140,INR,Pending,TXN100001028,2024-10-31 06:34:00,,829
PAY0001030,MER000014,CUS000029,,GTW015,PM020,16180,INR,Settled,TXN100001029,2025-10-04 00:40:00,2025-10-04 00:54:00,1027
PAY0001031,MER000027,CUS000101,INV0000269,GTW004,PM016,2977,INR,Captured,TXN100001030,2024-07-03 02:04:00,2024-07-03 02:10:00,3539
PAY0001032,MER000041,CUS000163,INV0000983,GTW015,PM006,23667,INR,Failed,TXN100001031,2025-10-02 02:13:00,2025-10-02 02:20:00,2597
PAY0001033,MER000016,CUS000250,INV0000183,GTW011,PM012,63527,INR,Captured,TXN100001032,2025-11-06 18:40:00,2025-11-06 18:41:00,5179
PAY0001034,MER000025,CUS000156,INV0000006,GTW001,PM018,3119,INR,Captured,TXN100001033,2024-06-11 16:47:00,2024-06-11 16:49:00,4393
PAY0001035,MER000004,CUS000084,INV0000157,GTW005,PM008,11037,INR,Authorized,TXN100001034,2024-08-09 11:07:00,,6111
PAY0001036,MER000045,CUS000182,INV0000130,GTW018,PM010,61316,INR,Captured,TXN100001035,2024-10-01 08:30:00,2024-10-01 08:32:00,6254
PAY0001037,MER000026,CUS000176,INV0000447,GTW009,PM013,13586,INR,Captured,TXN100001036,2025-06-08 12:59:00,2025-06-08 13:02:00,4931
PAY0001038,MER000063,CUS000111,INV0000602,GTW015,PM014,78262,INR,Captured,TXN100001037,2024-11-15 05:50:00,2024-11-15 06:02:00,6270
PAY0001039,MER000046,CUS000096,INV0000327,GTW003,PM015,22021,INR,Captured,TXN100001038,2025-09-29 03:38:00,2025-09-29 03:42:00,7436
PAY0001040,MER000068,CUS000091,INV0000524,GTW013,PM001,15127,INR,Captured,TXN100001039,2024-09-16 18:26:00,2024-09-16 18:40:00,1623
PAY0001041,MER000048,CUS000096,INV0000440,GTW005,PM011,16130,INR,Captured,TXN100001040,2024-07-09 11:15:00,2024-07-09 11:26:00,228
PAY0001042,MER000030,CUS000144,INV0000012,GTW003,PM013,37273,INR,Captured,TXN100001041,2024-12-02 06:29:00,2024-12-02 06:35:00,5079
PAY0001043,MER000010,CUS000147,INV0000223,GTW014,PM014,41752,INR,Failed,TXN100001042,2024-04-15 17:17:00,2024-04-15 17:32:00,6813
PAY0001044,MER000054,CUS000031,INV0000202,GTW004,PM015,22531,INR,Captured,TXN100001043,2024-02-20 15:31:00,2024-02-20 15:36:00,5076
PAY0001045,MER000001,CUS000234,INV0000393,GTW015,PM010,17278,INR,Captured,TXN100001044,2024-08-30 18:01:00,2024-08-30 18:12:00,7044
PAY0001046,MER000003,CUS000018,,GTW016,PM004,54505,INR,Captured,TXN100001045,2024-02-07 17:58:00,2024-02-07 18:04:00,6074
PAY0001047,MER000064,CUS000157,INV0000325,GTW002,PM013,39217,INR,Captured,TXN100001046,2024-12-20 12:05:00,2024-12-20 12:11:00,5855
PAY0001048,MER000014,CUS000008,,GTW008,PM002,1462,INR,Captured,TXN100001047,2025-05-20 20:58:00,2025-05-20 21:04:00,1286
PAY0001049,MER000048,CUS000209,INV0000331,GTW018,PM001,90309,INR,Captured,TXN100001048,2025-03-22 07:10:00,2025-03-22 07:22:00,7260
PAY0001050,MER000010,CUS000068,INV0000905,GTW011,PM020,49849,INR,Authorized,TXN100001049,2024-02-14 03:03:00,,2361
PAY0001051,MER000019,CUS000193,INV0000948,GTW019,PM014,83580,INR,Captured,TXN100001050,2024-05-21 18:29:00,2024-05-21 18:35:00,3810
PAY0001052,MER000036,CUS000083,INV0000535,GTW016,PM008,12132,INR,Captured,TXN100001051,2025-06-24 07:36:00,2025-06-24 07:44:00,2311
PAY0001053,MER000032,CUS000169,INV0000729,GTW007,PM003,9949,INR,Pending,TXN100001052,2024-03-25 11:35:00,,4201
PAY0001054,MER000025,CUS000125,INV0000014,GTW004,PM011,27449,INR,Pending,TXN100001053,2025-11-17 06:29:00,,6818
PAY0001055,MER000059,CUS000168,INV0000541,GTW005,PM017,13949,INR,Authorized,TXN100001054,2025-06-10 10:48:00,,7638
PAY0001056,MER000066,CUS000052,INV0000939,GTW013,PM007,9096,INR,Authorized,TXN100001055,2025-01-07 12:28:00,,2426
PAY0001057,MER000014,CUS000191,INV0000703,GTW004,PM008,2274,INR,Captured,TXN100001056,2024-11-10 18:41:00,2024-11-10 18:49:00,7474
PAY0001058,MER000034,CUS000031,INV0000274,GTW018,PM003,46555,INR,Captured,TXN100001057,2024-01-30 15:42:00,2024-01-30 15:48:00,3684
PAY0001059,MER000035,CUS000095,INV0000407,GTW004,PM002,85116,INR,Captured,TXN100001058,2025-05-29 13:32:00,2025-05-29 13:40:00,3283
PAY0001060,MER000036,CUS000136,INV0000433,GTW020,PM016,68076,INR,Captured,TXN100001059,2024-07-17 09:12:00,2024-07-17 09:22:00,3701
PAY0001061,MER000005,CUS000148,INV0000052,GTW009,PM008,8730,INR,Captured,TXN100001060,2025-10-23 07:07:00,2025-10-23 07:08:00,4509
PAY0001062,MER000013,CUS000057,INV0000232,GTW009,PM016,27062,INR,Captured,TXN100001061,2025-09-27 22:45:00,2025-09-27 22:52:00,1551
PAY0001063,MER000001,CUS000025,INV0000356,GTW006,PM017,91912,INR,Captured,TXN100001062,2025-10-14 09:45:00,2025-10-14 09:57:00,5246
PAY0001064,MER000024,CUS000086,INV0000313,GTW015,PM005,1769,INR,Failed,TXN100001063,2024-09-01 05:20:00,2024-09-01 05:23:00,5606
PAY0001065,MER000022,CUS000174,INV0000343,GTW001,PM020,46256,INR,Authorized,TXN100001064,2024-01-22 05:16:00,,4031
PAY0001066,MER000038,CUS000214,INV0000501,GTW008,PM017,66048,INR,Captured,TXN100001065,2024-09-10 15:07:00,2024-09-10 15:08:00,1520
PAY0001067,MER000043,CUS000116,INV0000794,GTW016,PM012,71627,INR,Pending,TXN100001066,2024-04-06 03:19:00,,2258
PAY0001068,MER000039,CUS000182,INV0000260,GTW011,PM017,87123,INR,Pending,TXN100001067,2025-01-08 14:00:00,,7170
PAY0001069,MER000003,CUS000038,,GTW014,PM008,86524,INR,Captured,TXN100001068,2025-09-02 15:07:00,2025-09-02 15:16:00,1310
PAY0001070,MER000047,CUS000053,INV0000032,GTW003,PM007,49616,INR,Failed,TXN100001069,2024-09-07 18:47:00,2024-09-07 18:54:00,5382
PAY0001071,MER000058,CUS000246,INV0000281,GTW017,PM006,34874,INR,Authorized,TXN100001070,2025-10-03 21:34:00,,7607
PAY0001072,MER000040,CUS000049,INV0000910,GTW002,PM019,68267,INR,Captured,TXN100001071,2024-12-05 12:37:00,2024-12-05 12:42:00,5899
PAY0001073,MER000045,CUS000074,INV0000628,GTW004,PM001,65495,INR,Captured,TXN100001072,2024-05-05 13:50:00,2024-05-05 14:03:00,7745
PAY0001074,MER000021,CUS000078,INV0000478,GTW016,PM010,8569,INR,Settled,TXN100001073,2025-11-28 04:33:00,2025-11-28 04:43:00,6701
PAY0001075,MER000016,CUS000014,INV0000465,GTW016,PM010,767,INR,Pending,TXN100001074,2024-02-11 06:18:00,,3675
PAY0001076,MER000037,CUS000202,INV0000855,GTW017,PM018,20421,INR,Captured,TXN100001075,2024-01-01 01:16:00,2024-01-01 01:31:00,7962
PAY0001077,MER000011,CUS000075,INV0000278,GTW008,PM002,62120,INR,Captured,TXN100001076,2024-05-26 23:12:00,2024-05-26 23:27:00,7792
PAY0001078,MER000013,CUS000229,INV0000832,GTW009,PM010,78355,INR,Captured,TXN100001077,2025-11-25 20:24:00,2025-11-25 20:39:00,2695
PAY0001079,MER000026,CUS000065,INV0000447,GTW005,PM014,72751,INR,Captured,TXN100001078,2025-11-26 10:51:00,2025-11-26 11:02:00,1784
PAY0001080,MER000024,CUS000097,INV0000088,GTW014,PM004,18267,INR,Captured,TXN100001079,2024-10-31 18:59:00,2024-10-31 19:08:00,4463
PAY0001081,MER000055,CUS000120,INV0000321,GTW014,PM014,60561,INR,Captured,TXN100001080,2025-05-30 21:45:00,2025-05-30 21:51:00,376
PAY0001082,MER000039,CUS000202,,GTW008,PM019,67235,INR,Pending,TXN100001081,2024-01-28 13:05:00,,3206
PAY0001083,MER000051,CUS000033,INV0000557,GTW013,PM001,60761,INR,Pending,TXN100001082,2025-08-02 09:03:00,,6764
PAY0001084,MER000014,CUS000086,INV0000531,GTW020,PM004,38186,INR,Captured,TXN100001083,2025-04-16 01:05:00,2025-04-16 01:19:00,4782
PAY0001085,MER000007,CUS000180,INV0000340,GTW007,PM017,18994,INR,Captured,TXN100001084,2024-03-03 03:47:00,2024-03-03 03:56:00,4754
PAY0001086,MER000020,CUS000078,INV0000508,GTW010,PM001,63664,INR,Failed,TXN100001085,2024-05-19 07:57:00,2024-05-19 08:11:00,5259
PAY0001087,MER000067,CUS000025,INV0000118,GTW008,PM007,13679,INR,Captured,TXN100001086,2024-03-09 00:09:00,2024-03-09 00:11:00,4030
PAY0001088,MER000039,CUS000104,INV0000518,GTW016,PM006,30892,INR,Authorized,TXN100001087,2025-03-30 12:03:00,,7045
PAY0001089,MER000016,CUS000111,INV0000267,GTW005,PM001,24323,INR,Authorized,TXN100001088,2025-09-19 21:28:00,,1310
PAY0001090,MER000026,CUS000122,INV0000674,GTW016,PM010,38038,INR,Failed,TXN100001089,2024-09-03 05:32:00,2024-09-03 05:41:00,5618
PAY0001091,MER000014,CUS000119,INV0000603,GTW014,PM014,19520,INR,Captured,TXN100001090,2025-05-19 11:42:00,2025-05-19 11:49:00,379
PAY0001092,MER000057,CUS000011,INV0000124,GTW012,PM005,61429,INR,Captured,TXN100001091,2025-07-31 12:00:00,2025-07-31 12:01:00,7378
PAY0001093,MER000065,CUS000054,INV0000284,GTW012,PM017,51299,INR,Captured,TXN100001092,2024-01-10 05:22:00,2024-01-10 05:36:00,4352
