attempt_id,payment_id,gateway_id,attempt_number,attempt_status,failure_reason,started_at,completed_at
ATT0001594,PAY0001482,GTW007,1,Success,,2025-05-17 17:39:13,2025-05-17 17:39:19
ATT0001595,PAY0000080,GTW014,3,Success,,2025-01-24 20:37:15,2025-01-24 20:37:27
ATT0001596,PAY0000992,GTW017,3,Failed,Daily Limit Exceeded,2024-11-03 07:56:18,2024-11-03 07:56:34
ATT0001597,PAY0001291,GTW013,3,Success,,2025-05-07 09:06:14,2025-05-07 09:06:18
ATT0001598,PAY0000589,GTW014,2,Success,,2025-11-09 13:07:11,2025-11-09 13:07:26
ATT0001599,PAY0000654,GTW004,2,Success,,2024-05-11 15:53:51,2024-05-11 15:54:07
ATT0001600,PAY0001231,GTW014,3,Success,,2024-10-24 08:32:13,2024-10-24 08:32:27
ATT0001601,PAY0000125,GTW018,2,Success,,2024-11-21 13:25:51,2024-11-21 13:26:06
ATT0001602,PAY0000871,GTW013,2,Failed,Insufficient Funds,2024-10-01 15:46:14,2024-10-01 15:46:25
ATT0001603,PAY0000632,GTW015,2,Success,,2024-06-19 17:13:49,2024-06-19 17:13:53
ATT0001604,PAY0001257,GTW020,2,Success,,2025-07-06 00:46:01,2025-07-06 00:46:14
ATT0001605,PAY0000185,GTW011,2,Success,,2025-07-20 02:41:03,2025-07-20 02:41:20
ATT0001606,PAY0000432,GTW012,3,Success,,2024-06-09 17:25:55,2024-06-09 17:26:03
ATT0001607,PAY0000595,GTW006,2,Success,,2024-08-08 17:46:15,2024-08-08 17:46:16
ATT0001608,PAY0000074,GTW001,3,Success,,2025-02-11 15:02:10,2025-02-11 15:02:20
ATT0001609,PAY0000618,GTW001,1,Success,,2024-09-10 01:17:47,2024-09-10 01:17:51
ATT0001610,PAY0000774,GTW013,1,Failed,Bank Declined,2024-10-03 02:04:04,2024-10-03 02:04:21
ATT0001611,PAY0000042,GTW001,3,Failed,Bank Declined,2025-09-11 04:06:47,2025-09-11 04:07:06
ATT0001612,PAY0000398,GTW020,2,Success,,2025-03-11 16:47:01,2025-03-11 16:47:11
ATT0001613,PAY0000562,GTW015,1,Success,,2025-11-02 18:30:24,2025-11-02 18:30:34
ATT0001614,PAY0000880,GTW003,1,Failed,Fraud Check Failed,2025-07-28 08:30:18,2025-07-28 08:30:36
ATT0001615,PAY0000501,GTW013,1,Failed,Daily Limit Exceeded,2025-02-07 11:48:34,2025-02-07 11:48:38
ATT0001616,PAY0000459,GTW019,1,Success,,2024-08-25 14:23:30,2024-08-25 14:23:49
ATT0001617,PAY0000224,GTW010,2,Success,,2025-10-07 02:06:35,2025-10-07 02:06:41
ATT0001618,PAY0000426,GTW016,3,Success,,2024-05-24 12:39:53,2024-05-24 12:40:09
ATT0001619,PAY0001072,GTW019,1,Success,,2025-05-20 08:26:19,2025-05-20 08:26:30
ATT0001620,PAY0000309,GTW002,2,Success,,2025-09-05 13:55:00,2025-09-05 13:55:09
ATT0001621,PAY0001414,GTW007,3,Success,,2025-07-12 15:20:41,2025-07-12 15:20:49
ATT0001622,PAY0000660,GTW015,3,Success,,2025-07-22 23:46:05,2025-07-22 23:46:09
ATT0001623,PAY0000872,GTW003,2,Success,,2024-01-14 05:33:47,2024-01-14 05:33:51
ATT0001624,PAY0000341,GTW007,2,Failed,Network Error,2024-04-26 01:56:27,2024-04-26 01:56:43
ATT0001625,PAY0001283,GTW017,2,Success,,2025-07-14 13:25:00,2025-07-14 13:25:10
ATT0001626,PAY0000241,GTW014,2,Success,,2025-11-23 08:33:20,2025-11-23 08:33:40
ATT0001627,PAY0000762,GTW019,3,Success,,2024-10-24 16:43:13,2024-10-24 16:43:33
ATT0001628,PAY0001464,GTW012,3,Success,,2025-04-28 14:13:59,2025-04-28 14:14:10
ATT0001629,PAY0001475,GTW005,1,Success,,2025-04-30 00:20:26,2025-04-30 00:20:32
ATT0001630,PAY0000308,GTW016,1,Failed,Bank Timeout,2024-01-06 09:44:12,2024-01-06 09:44:19
ATT0001631,PAY0001102,GTW015,2,Success,,2025-10-01 14:38:10,2025-10-01 14:38:13
ATT0001632,PAY0000718,GTW018,1,Success,,2024-01-15 06:17:18,2024-01-15 06:17:32
ATT0001633,PAY0001197,GTW010,2,Success,,2025-02-16 08:35:34,2025-02-16 08:35:41
ATT0001634,PAY0000159,GTW019,1,Success,,2024-08-09 08:11:16,2024-08-09 08:11:35
ATT0001635,PAY0000210,GTW005,3,Success,,2025-01-27 10:36:49,2025-01-27 10:37:08
ATT0001636,PAY0001239,GTW009,3,Failed,UPI Timeout,2025-11-15 15:13:10,2025-11-15 15:13:11
ATT0001637,PAY0000444,GTW003,3,Success,,2024-06-17 15:55:00,2024-06-17 15:55:11
ATT0001638,PAY0000160,GTW002,1,Success,,2025-03-26 13:42:30,2025-03-26 13:42:41
ATT0001639,PAY0000620,GTW017,1,Success,,2025-02-06 12:49:24,2025-02-06 12:49:40
ATT0001640,PAY0000728,GTW010,3,Success,,2024-03-21 19:53:13,2024-03-21 19:53:19
ATT0001641,PAY0001298,GTW009,3,Success,,2025-03-23 17:28:31,2025-03-23 17:28:40
ATT0001642,PAY0001404,GTW004,3,Failed,Daily Limit Exceeded,2025-10-29 11:11:01,2025-10-29 11:11:13
ATT0001643,PAY0001373,GTW012,3,Success,,2025-09-23 17:56:58,2025-09-23 17:57:05
ATT0001644,PAY0000784,GTW012,1,Failed,UPI Timeout,2024-01-11 06:28:23,2024-01-11 06:28:40
ATT0001645,PAY0000012,GTW019,2,Success,,2025-01-12 08:32:58,2025-01-12 08:32:59
ATT0001646,PAY0001243,GTW009,1,Success,,2025-10-19 15:25:02,2025-10-19 15:25:11
ATT0001647,PAY0000562,GTW002,3,Failed,Network Error,2025-04-27 19:40:29,2025-04-27 19:40:45
ATT0001648,PAY0000970,GTW018,1,Success,,2024-01-30 19:57:45,2024-01-30 19:57:50
ATT0001649,PAY0001446,GTW006,1,Success,,2024-05-02 01:28:40,2024-05-02 01:28:42
ATT0001650,PAY0000644,GTW004,3,Success,,2024-07-17 20:39:47,2024-07-17 20:39:48
ATT0001651,PAY0000682,GTW011,3,Success,,2025-08-23 23:23:33,2025-08-23 23:23:34
ATT0001652,PAY0001361,GTW013,2,Failed,Network Error,2025-11-16 01:04:12,2025-11-16 01:04:29
ATT0001653,PAY0001493,GTW009,1,Success,,2024-02-15 08:38:12,2024-02-15 08:38:29
ATT0001654,PAY0000839,GTW006,3,Success,,2024-01-04 09:17:35,2024-01-04 09:17:47
ATT0001655,PAY0000242,GTW011,2,Success,,2024-03-29 18:59:29,2024-03-29 18:59:32
ATT0001656,PAY0000239,GTW003,1,Success,,2024-07-09 10:37:40,2024-07-09 10:37:41
ATT0001657,PAY0000347,GTW001,1,Success,,2025-04-16 02:56:46,2025-04-16 02:56:54
ATT0001658,PAY0000631,GTW007,3,Success,,2024-05-15 09:03:24,2024-05-15 09:03:34
ATT0001659,PAY0000365,GTW009,1,Success,,2025-02-27 07:53:12,2025-02-27 07:53:21
ATT0001660,PAY0000409,GTW006,2,Success,,2025-03-26 08:05:31,2025-03-26 08:05:43
ATT0001661,PAY0001186,GTW012,2,Success,,2025-06-19 14:53:40,2025-06-19 14:53:46
ATT0001662,PAY0000076,GTW019,2,Success,,2025-08-05 06:44:27,2025-08-05 06:44:39
ATT0001663,PAY0001324,GTW010,1,Success,,2025-05-30 17:53:47,2025-05-30 17:53:56
ATT0001664,PAY0000186,GTW017,1,Success,,2025-04-23 08:02:59,2025-04-23 08:03:03
ATT0001665,PAY0001059,GTW006,2,Success,,2025-08-23 10:23:36,2025-08-23 10:23:49
ATT0001666,PAY0001349,GTW019,1,Success,,2024-04-17 20:22:55,2024-04-17 20:22:56
ATT0001667,PAY0000326,GTW014,2,Success,,2025-10-25 03:11:58,2025-10-25 03:12:10
ATT0001668,PAY0000628,GTW006,2,Success,,2024-01-23 14:51:39,2024-01-23 14:51:54
ATT0001669,PAY0001216,GTW019,3,Success,,2025-02-12 15:53:15,2025-02-12 15:53:24
ATT0001670,PAY0001482,GTW012,3,Success,,2025-11-25 12:19:02,2025-11-25 12:19:10
ATT0001671,PAY0001039,GTW004,2,Success,,2024-10-02 18:25:37,2024-10-02 18:25:38
ATT0001672,PAY0000336,GTW017,1,Failed,Network Error,2025-09-03 22:33:12,2025-09-03 22:33:31
ATT0001673,PAY0000267,GTW011,1,Failed,Bank Declined,2024-11-12 04:51:22,2024-11-12 04:51:37
ATT0001674,PAY0000339,GTW015,1,Success,,2024-07-24 05:19:19,2024-07-24 05:19:22
ATT0001675,PAY0000379,GTW008,1,Success,,2024-09-07 04:43:35,2024-09-07 04:43:47
ATT0001676,PAY0000011,GTW016,1,Success,,2025-04-27 17:43:25,2025-04-27 17:43:32
ATT0001677,PAY0000968,GTW013,2,Success,,2024-04-08 12:08:20,2024-04-08 12:08:25
ATT0001678,PAY0000819,GTW011,2,Failed,Card Expired,2025-03-10 19:25:34,2025-03-10 19:25:37
ATT0001679,PAY0001001,GTW019,1,Success,,2025-09-15 05:49:15,2025-09-15 05:49:27
ATT0001680,PAY0000742,GTW011,3,Failed,UPI Timeout,2025-09-17 19:48:25,2025-09-17 19:48:28
ATT0001681,PAY0000283,GTW016,1,Success,,2024-11-05 13:05:21,2024-11-05 13:05:34
ATT0001682,PAY0001340,GTW006,2,Success,,2024-11-14 12:43:52,2024-11-14 12:44:08
ATT0001683,PAY0000072,GTW009,2,Success,,2025-02-11 21:33:53,2025-02-11 21:33:57
ATT0001684,PAY0000953,GTW003,2,Success,,2024-04-13 20:55:25,2024-04-13 20:55:26
ATT0001685,PAY0000330,GTW011,1,Success,,2025-01-28 21:29:00,2025-01-28 21:29:16
ATT0001686,PAY0001340,GTW013,2,Success,,2024-11-06 13:16:47,2024-11-06 13:16:51
ATT0001687,PAY0001237,GTW015,3,Success,,2025-04-29 22:21:54,2025-04-29 22:22:12
ATT0001688,PAY0000748,GTW004,1,Failed,Network Error,2025-06-28 12:55:43,2025-06-28 12:55:46
ATT0001689,PAY0000015,GTW011,3,Success,,2024-07-21 16:52:39,2024-07-21 16:52:54
ATT0001690,PAY0000891,GTW002,2,Success,,2024-05-04 15:29:23,2024-05-04 15:29:25
ATT0001691,PAY0001228,GTW012,2,Success,,2025-11-22 09:49:52,2025-11-22 09:49:53
ATT0001692,PAY0001112,GTW009,1,Success,,2025-03-03 00:28:20,2025-03-03 00:28:30
ATT0001693,PAY0001303,GTW002,3,Success,,2024-02-07 17:47:25,2024-02-07 17:47:33
ATT0001694,PAY0000359,GTW003,3,Success,,2024-05-28 20:31:27,2024-05-28 20:31:36
ATT0001695,PAY0000708,GTW015,3,Success,,2025-06-20 18:29:02,2025-06-20 18:29:05
ATT0001696,PAY0000669,GTW012,1,Success,,2025-10-15 03:24:32,2025-10-15 03:24:35
ATT0001697,PAY0000692,GTW010,2,Success,,2024-07-07 23:16:46,2024-07-07 23:16:49
ATT0001698,PAY0000888,GTW004,1,Success,,2024-11-06 19:32:34,2024-11-06 19:32:42
ATT0001699,PAY0001422,GTW002,2,Success,,2024-08-08 13:17:47,2024-08-08 13:17:53
ATT0001700,PAY0000567,GTW017,3,Success,,2025-02-12 05:43:18,2025-02-12 05:43:27
ATT0001701,PAY0000011,GTW014,1,Success,,2025-02-28 21:08:17,2025-02-28 21:08:26
ATT0001702,PAY0000948,GTW020,3,Success,,2024-08-14 07:01:45,2024-08-14 07:01:56
ATT0001703,PAY0000453,GTW003,3,Success,,2025-09-15 14:37:26,2025-09-15 14:37:46
ATT0001704,PAY0000674,GTW018,2,Success,,2025-07-25 00:21:21,2025-07-25 00:21:32
ATT0001705,PAY0000710,GTW015,1,Success,,2025-05-25 06:34:44,2025-05-25 06:34:50
ATT0001706,PAY0001379,GTW013,2,Success,,2025-11-07 18:05:40,2025-11-07 18:05:56
ATT0001707,PAY0001150,GTW012,1,Success,,2025-06-26 11:19:18,2025-06-26 11:19:29
ATT0001708,PAY0000925,GTW015,1,Success,,2025-08-21 05:39:22,2025-08-21 05:39:41
ATT0001709,PAY0000884,GTW014,1,Success,,2024-10-17 17:47:31,2024-10-17 17:47:39
ATT0001710,PAY0000769,GTW018,1,Success,,2024-05-06 03:25:13,2024-05-06 03:25:20
ATT0001711,PAY0000227,GTW019,2,Success,,2024-06-11 23:25:35,2024-06-11 23:25:49
ATT0001712,PAY0000721,GTW007,2,Failed,Card Expired,2024-10-12 10:49:23,2024-10-12 10:49:27
ATT0001713,PAY0001029,GTW018,3,Success,,2025-02-17 15:48:29,2025-02-17 15:48:39
ATT0001714,PAY0000921,GTW006,1,Success,,2024-01-04 17:53:21,2024-01-04 17:53:36
ATT0001715,PAY0001344,GTW006,3,Failed,Bank Declined,2025-01-27 18:41:26,2025-01-27 18:41:40
ATT0001716,PAY0000387,GTW001,3,Success,,2025-09-16 19:32:05,2025-09-16 19:32:25
ATT0001717,PAY0001169,GTW014,1,Success,,2024-09-12 05:36:40,2024-09-12 05:36:56
ATT0001718,PAY0001402,GTW003,2,Success,,2025-09-07 20:24:35,2025-09-07 20:24:52
ATT0001719,PAY0000396,GTW006,2,Success,,2024-09-02 05:30:59,2024-09-02 05:31:06
ATT0001720,PAY0000661,GTW005,2,Success,,2024-02-01 06:36:29,2024-02-01 06:36:44
ATT0001721,PAY0000502,GTW020,2,Failed,Customer Cancelled,2024-06-30 14:32:41,2024-06-30 14:32:45
ATT0001722,PAY0000679,GTW006,1,Success,,2024-03-12 00:47:02,2024-03-12 00:47:16
ATT0001723,PAY0001065,GTW016,2,Success,,2025-03-03 08:56:45,2025-03-03 08:57:03
ATT0001724,PAY0000248,GTW020,3,Failed,Invalid OTP,2024-01-25 14:30:52,2024-01-25 14:30:54
ATT0001725,PAY0000816,GTW002,2,Success,,2025-06-07 20:41:28,2025-06-07 20:41:42
ATT0001726,PAY0000255,GTW004,1,Failed,Bank Declined,2025-08-16 03:46:10,2025-08-16 03:46:22
ATT0001727,PAY0001345,GTW011,1,Failed,Bank Timeout,2025-05-09 06:16:06,2025-05-09 06:16:17
ATT0001728,PAY0000939,GTW016,1,Success,,2024-12-16 09:44:28,2024-12-16 09:44:39
ATT0001729,PAY0000923,GTW009,3,Success,,2024-02-06 04:09:33,2024-02-06 04:09:43
ATT0001730,PAY0000054,GTW008,2,Success,,2024-10-25 09:45:10,2024-10-25 09:45:29
ATT0001731,PAY0001299,GTW010,2,Success,,2025-11-20 09:09:47,2025-11-20 09:09:52
ATT0001732,PAY0000301,GTW020,2,Failed,Customer Cancelled,2024-09-20 20:14:01,2024-09-20 20:14:08
ATT0001733,PAY0000621,GTW005,3,Success,,2025-01-07 23:32:47,2025-01-07 23:33:04
ATT0001734,PAY0000832,GTW016,3,Failed,Card Expired,2024-12-18 20:09:37,2024-12-18 20:09:54
ATT0001735,PAY0001072,GTW012,2,Failed,Daily Limit Exceeded,2025-05-11 20:10:55,2025-05-11 20:11:12
ATT0001736,PAY0000360,GTW016,2,Success,,2024-03-07 10:14:19,2024-03-07 10:14:26
ATT0001737,PAY0000460,GTW005,2,Success,,2024-05-02 20:12:22,2024-05-02 20:12:38
ATT0001738,PAY0000941,GTW019,3,Failed,Insufficient Funds,2025-06-20 07:47:12,2025-06-20 07:47:24
ATT0001739,PAY0000817,GTW004,2,Success,,2024-10-04 17:34:54,2024-10-04 17:35:12
ATT0001740,PAY0000163,GTW002,2,Success,,2024-09-10 07:16:51,2024-09-10 07:16:57
ATT0001741,PAY0001413,GTW008,1,Success,,2025-04-12 05:02:38,2025-04-12 05:02:47
ATT0001742,PAY0001131,GTW009,1,Success,,2024-03-06 04:33:19,2024-03-06 04:33:21
ATT0001743,PAY0000426,GTW008,1,Success,,2025-08-18 15:29:06,2025-08-18 15:29:24
ATT0001744,PAY0000105,GTW011,3,Success,,2025-05-04 03:28:05,2025-05-04 03:28:21
ATT0001745,PAY0000405,GTW004,3,Success,,2025-09-04 15:19:36,2025-09-04 15:19:37
ATT0001746,PAY0001192,GTW014,1,Success,,2025-03-29 20:12:37,2025-03-29 20:12:57
ATT0001747,PAY0000935,GTW001,2,Success,,2025-09-07 08:31:40,2025-09-07 08:31:46
ATT0001748,PAY0000674,GTW017,2,Success,,2025-10-22 09:16:55,2025-10-22 09:17:13
ATT0001749,PAY0000510,GTW011,2,Success,,2025-05-30 09:40:28,2025-05-30 09:40:32
ATT0001750,PAY0000374,GTW016,1,Success,,2025-06-05 15:31:10,2025-06-05 15:31:16
ATT0001751,PAY0000135,GTW014,3,Success,,2025-03-29 10:40:43,2025-03-29 10:41:01
ATT0001752,PAY0000375,GTW007,1,Success,,2024-08-06 09:32:19,2024-08-06 09:32:30
ATT0001753,PAY0001087,GTW016,1,Success,,2025-09-16 06:36:43,2025-09-16 06:36:48
ATT0001754,PAY0000664,GTW006,1,Success,,2024-06-24 05:39:42,2024-06-24 05:39:48
ATT0001755,PAY0000667,GTW017,2,Success,,2025-03-02 23:17:14,2025-03-02 23:17:23
ATT0001756,PAY0000967,GTW010,2,Success,,2024-12-07 23:22:53,2024-12-07 23:23:04
ATT0001757,PAY0000922,GTW010,2,Success,,2025-03-03 00:48:25,2025-03-03 00:48:27
ATT0001758,PAY0000838,GTW012,3,Failed,UPI Timeout,2025-04-12 08:01:52,2025-04-12 08:01:59
ATT0001759,PAY0001356,GTW009,2,Failed,Card Expired,2024-01-25 10:27:50,2024-01-25 10:28:03
ATT0001760,PAY0001143,GTW018,3,Success,,2024-08-08 19:32:28,2024-08-08 19:32:37
ATT0001761,PAY0000219,GTW003,1,Success,,2025-05-06 23:37:30,2025-05-06 23:37:32
ATT0001762,PAY0001351,GTW013,3,Failed,Bank Declined,2025-05-13 07:17:38,2025-05-13 07:17:57
ATT0001763,PAY0000122,GTW004,1,Success,,2024-10-09 17:23:28,2024-10-09 17:23:38
ATT0001764,PAY0000228,GTW016,1,Failed,Network Error,2024-03-16 10:49:46,2024-03-16 10:50:00
ATT0001765,PAY0000309,GTW019,2,Success,,2025-07-29 02:28:15,2025-07-29 02:28:26
ATT0001766,PAY0001173,GTW018,3,Success,,2025-06-27 09:44:01,2025-06-27 09:44:06
ATT0001767,PAY0000140,GTW011,2,Failed,Card Expired,2025-04-01 23:56:13,2025-04-01 23:56:19
ATT0001768,PAY0000960,GTW008,2,Success,,2024-07-22 21:45:16,2024-07-22 21:45:25
ATT0001769,PAY0001237,GTW001,1,Success,,2025-02-24 13:25:51,2025-02-24 13:26:07
ATT0001770,PAY0000099,GTW017,1,Failed,Insufficient Funds,2025-06-08 11:01:36,2025-06-08 11:01:50
ATT0001771,PAY0001033,GTW011,3,Success,,2025-08-11 10:40:04,2025-08-11 10:40:07
ATT0001772,PAY0001158,GTW003,3,Success,,2025-06-28 05:51:32,2025-06-28 05:51:35
ATT0001773,PAY0001176,GTW015,3,Success,,2024-07-14 02:49:43,2024-07-14 02:49:57
ATT0001774,PAY0000568,GTW015,2,Failed,Customer Cancelled,2024-06-04 20:21:04,2024-06-04 20:21:10
ATT0001775,PAY0000696,GTW015,3,Success,,2025-03-18 00:25:36,2025-03-18 00:25:46
ATT0001776,PAY0000014,GTW020,2,Success,,2024-08-18 10:27:09,2024-08-18 10:27:18
ATT0001777,PAY0000457,GTW019,3,Success,,2025-06-29 14:41:42,2025-06-29 14:41:49
ATT0001778,PAY0001177,GTW012,3,Failed,Invalid OTP,2024-06-05 06:49:09,2024-06-05 06:49:16
ATT0001779,PAY0000372,GTW004,1,Success,,2024-02-10 04:34:22,2024-02-10 04:34:25
ATT0001780,PAY0000671,GTW011,1,Success,,2024-07-25 09:10:27,2024-07-25 09:10:36
ATT0001781,PAY0000478,GTW007,2,Success,,2025-03-26 03:53:24,2025-03-26 03:53:25
ATT0001782,PAY0000910,GTW007,2,Success,,2025-03-25 12:12:13,2025-03-25 12:12:26
ATT0001783,PAY0001209,GTW004,1,Failed,Network Error,2025-06-02 18:46:33,2025-06-02 18:46:37
ATT0001784,PAY0000430,GTW004,2,Success,,2025-01-01 23:20:26,2025-01-01 23:20:33
ATT0001785,PAY0000431,GTW003,3,Success,,2024-09-18 16:07:29,2024-09-18 16:07:30
ATT0001786,PAY0000015,GTW013,2,Success,,2024-04-12 11:23:19,2024-04-12 11:23:22
ATT0001787,PAY0000890,GTW010,1,Failed,Daily Limit Exceeded,2024-03-27 20:41:51,2024-03-27 20:42:04
ATT0001788,PAY0000033,GTW009,3,Success,,2024-11-27 01:09:54,2024-11-27 01:10:02
ATT0001789,PAY0000364,GTW019,1,Success,,2024-06-08 04:44:30,2024-06-08 04:44:32
ATT0001790,PAY0000126,GTW020,1,Failed,Network Error,2025-11-07 09:23:39,2025-11-07 09:23:53
ATT0001791,PAY0000859,GTW006,1,Failed,Card Expired,2024-06-04 23:51:51,2024-06-04 23:51:57
ATT0001792,PAY0000225,GTW006,1,Success,,2024-11-09 12:40:23,2024-11-09 12:40:32
ATT0001793,PAY0001274,GTW011,1,Success,,2024-12-05 00:56:30,2024-12-05 00:56:32
ATT0001794,PAY0000296,GTW014,1,Success,,2025-09-04 23:33:10,2025-09-04 23:33:16
ATT0001795,PAY0000206,GTW001,2,Failed,Daily Limit Exceeded,2024-04-04 13:04:07,2024-04-04 13:04:23
ATT0001796,PAY0000851,GTW018,2,Success,,2025-09-09 20:00:19,2025-09-09 20:00:35
ATT0001797,PAY0000962,GTW009,1,Success,,2025-07-06 11:39:42,2025-07-06 11:39:46
ATT0001798,PAY0000979,GTW016,3,Failed,Network Error,2025-08-07 06:08:14,2025-08-07 06:08:31
ATT0001799,PAY0000293,GTW008,3,Success,,2024-04-07 22:25:18,2024-04-07 22:25:38
ATT0001800,PAY0000216,GTW008,1,Success,,2025-11-06 09:21:45,2025-11-06 09:22:00
ATT0001801,PAY0001369,GTW019,3,Success,,2024-09-30 04:20:27,2024-09-30 04:20:39
ATT0001802,PAY0001355,GTW005,3,Success,,2024-02-05 23:57:51,2024-02-05 23:58:04
ATT0001803,PAY0001295,GTW002,1,Failed,Network Error,2024-01-15 04:40:02,2024-01-15 04:40:10
ATT0001804,PAY0000813,GTW011,1,Success,,2025-05-10 11:12:40,2025-05-10 11:12:59
ATT0001805,PAY0000831,GTW015,1,Success,,2024-09-26 17:28:07,2024-09-26 17:28:16
ATT0001806,PAY0001343,GTW017,2,Success,,2024-07-09 08:21:51,2024-07-09 08:22:07
ATT0001807,PAY0001125,GTW015,3,Success,,2024-12-16 16:16:04,2024-12-16 16:16:16
ATT0001808,PAY0000874,GTW001,3,Success,,2024-08-20 14:53:07,2024-08-20 14:53:11
ATT0001809,PAY0001128,GTW010,1,Failed,Fraud Check Failed,2024-11-10 14:27:35,2024-11-10 14:27:38
ATT0001810,PAY0000374,GTW013,3,Success,,2025-11-27 07:49:01,2025-11-27 07:49:08
ATT0001811,PAY0000725,GTW017,3,Success,,2025-07-30 16:33:03,2025-07-30 16:33:21
ATT0001812,PAY0000743,GTW018,1,Success,,2025-06-27 05:23:10,2025-06-27 05:23:14
ATT0001813,PAY0001394,GTW006,3,Success,,2025-09-25 07:53:59,2025-09-25 07:54:04
ATT0001814,PAY0001108,GTW020,2,Failed,Fraud Check Failed,2024-10-12 01:25:18,2024-10-12 01:25:31
ATT0001815,PAY0000863,GTW016,2,Success,,2024-11-03 00:04:16,2024-11-03 00:04:34
ATT0001816,PAY0001369,GTW010,1,Failed,Network Error,2025-09-19 19:04:03,2025-09-19 19:04:17
ATT0001817,PAY0000295,GTW016,1,Success,,2024-09-05 12:50:10,2024-09-05 12:50:24
ATT0001818,PAY0000801,GTW019,1,Success,,2024-12-24 02:14:17,2024-12-24 02:14:22
ATT0001819,PAY0000823,GTW004,3,Success,,2025-11-19 04:13:28,2025-11-19 04:13:33
ATT0001820,PAY0001377,GTW009,2,Success,,2024-04-30 16:19:33,2024-04-30 16:19:37
ATT0001821,PAY0001288,GTW020,2,Success,,2025-03-24 09:52:07,2025-03-24 09:52:25
ATT0001822,PAY0001250,GTW015,1,Success,,2024-12-15 08:02:24,2024-12-15 08:02:33
ATT0001823,PAY0000232,GTW015,2,Success,,2025-05-13 09:14:33,2025-05-13 09:14:37
ATT0001824,PAY0000182,GTW020,3,Failed,Bank Declined,2024-09-04 21:31:53,2024-09-04 21:32:07
ATT0001825,PAY0000117,GTW004,2,Failed,Bank Declined,2024-10-09 08:40:32,2024-10-09 08:40:43
ATT0001826,PAY0001366,GTW009,2,Success,,2024-04-13 22:51:31,2024-04-13 22:51:39
ATT0001827,PAY0001200,GTW016,1,Success,,2025-11-12 08:06:49,2025-11-12 08:07:05
ATT0001828,PAY0001149,GTW020,3,Success,,2025-06-15 21:24:02,2025-06-15 21:24:22
ATT0001829,PAY0000221,GTW019,3,Failed,Card Expired,2025-08-12 03:07:48,2025-08-12 03:07:56
ATT0001830,PAY0001189,GTW020,2,Failed,Daily Limit Exceeded,2024-02-10 11:41:50,2024-02-10 11:42:05
ATT0001831,PAY0001175,GTW017,1,Failed,UPI Timeout,2025-10-05 23:49:27,2025-10-05 23:49:28
ATT0001832,PAY0001162,GTW006,1,Success,,2024-12-02 03:18:58,2024-12-02 03:19:12
ATT0001833,PAY0000059,GTW015,2,Success,,2025-11-30 11:22:15,2025-11-30 11:22:24
ATT0001834,PAY0000914,GTW002,2,Success,,2025-10-12 08:49:50,2025-10-12 08:49:56
ATT0001835,PAY0000429,GTW018,3,Success,,2025-02-14 11:49:52,2025-02-14 11:49:58
ATT0001836,PAY0001024,GTW003,2,Success,,2025-07-05 23:51:53,2025-07-05 23:52:01
ATT0001837,PAY0000649,GTW010,1,Failed,Daily Limit Exceeded,2024-04-02 20:25:20,2024-04-02 20:25:40
ATT0001838,PAY0001310,GTW006,2,Success,,2025-05-12 11:21:51,2025-05-12 11:22:06
ATT0001839,PAY0000741,GTW006,1,Success,,2024-04-24 06:37:19,2024-04-24 06:37:36
ATT0001840,PAY0001435,GTW018,2,Success,,2025-07-05 05:25:39,2025-07-05 05:25:42
ATT0001841,PAY0000407,GTW003,1,Success,,2025-11-10 12:54:16,2025-11-10 12:54:21
ATT0001842,PAY0001467,GTW011,3,Success,,2024-05-16 12:06:54,2024-05-16 12:07:04
ATT0001843,PAY0001257,GTW019,1,Success,,2024-08-18 14:52:02,2024-08-18 14:52:10
ATT0001844,PAY0001123,GTW005,3,Failed,UPI Timeout,2024-01-27 15:14:53,2024-01-27 15:15:01
ATT0001845,PAY0000463,GTW015,3,Failed,Customer Cancelled,2024-05-28 00:18:15,2024-05-28 00:18:16
ATT0001846,PAY0000990,GTW015,2,Success,,2025-08-04 06:26:11,2025-08-04 06:26:28
ATT0001847,PAY0001190,GTW013,3,Success,,2025-01-31 23:16:45,2025-01-31 23:16:57
ATT0001848,PAY0000540,GTW014,2,Success,,2024-08-28 10:34:22,2024-08-28 10:34:25
ATT0001849,PAY0001420,GTW005,2,Failed,Fraud Check Failed,2024-09-09 17:37:08,2024-09-09 17:37:12
ATT0001850,PAY0001451,GTW016,3,Success,,2025-09-10 07:46:22,2025-09-10 07:46:40
ATT0001851,PAY0000459,GTW015,2,Success,,2024-02-24 14:39:28,2024-02-24 14:39:44
ATT0001852,PAY0001211,GTW014,1,Failed,Insufficient Funds,2024-06-24 00:35:28,2024-06-24 00:35:46
ATT0001853,PAY0000712,GTW016,3,Success,,2025-11-29 11:04:46,2025-11-29 11:04:55
ATT0001854,PAY0001167,GTW009,3,Success,,2025-09-04 15:27:45,2025-09-04 15:27:50
ATT0001855,PAY0000812,GTW007,3,Success,,2025-07-05 22:43:19,2025-07-05 22:43:30
ATT0001856,PAY0000477,GTW019,3,Failed,Insufficient Funds,2024-05-27 17:43:37,2024-05-27 17:43:48
ATT0001857,PAY0001249,GTW002,3,Success,,2025-08-24 03:49:04,2025-08-24 03:49:24
