event_id,payment_id,event_type,previous_status,current_status,event_timestamp,gateway_response_code,gateway_message,retry_count
EVT00003492,PAY0000896,PaymentSettled,Captured,Settled,2024-03-29 03:14:00,202,Settlement completed,3
EVT00003493,PAY0000897,PaymentCreated,NULL,Created,2025-08-26 23:24:00,100,Payment initiated,0
EVT00003494,PAY0000897,PaymentAuthorized,Created,Authorized,2025-08-26 23:26:00,200,Authorization successful,1
EVT00003495,PAY0000897,PaymentCaptured,Authorized,Captured,2025-08-26 23:28:00,201,Payment captured,2
EVT00003496,PAY0000897,PaymentSettled,Captured,Settled,2025-08-26 23:30:00,202,Settlement completed,3
EVT00003497,PAY0000898,PaymentCreated,NULL,Created,2025-03-15 10:50:00,100,Payment initiated,0
EVT00003498,PAY0000898,PaymentAuthorized,Created,Authorized,2025-03-15 10:52:00,200,Authorization successful,1
EVT00003499,PAY0000898,PaymentCaptured,Authorized,Captured,2025-03-15 10:54:00,201,Payment captured,2
EVT00003500,PAY0000898,PaymentSettled,Captured,Settled,2025-03-15 10:56:00,202,Settlement completed,3
EVT00003501,PAY0000899,PaymentCreated,NULL,Created,2024-10-10 20:05:00,100,Payment initiated,0
EVT00003502,PAY0000899,PaymentAuthorized,Created,Authorized,2024-10-10 20:07:00,200,Authorization successful,1
EVT00003503,PAY0000899,PaymentCaptured,Authorized,Captured,2024-10-10 20:09:00,201,Payment captured,2
EVT00003504,PAY0000899,PaymentSettled,Captured,Settled,2024-10-10 20:11:00,202,Settlement completed,3
EVT00003505,PAY0000900,PaymentCreated,NULL,Created,2025-09-07 19:46:00,100,Payment initiated,0
EVT00003506,PAY0000900,PaymentAuthorized,Created,Authorized,2025-09-07 19:48:00,200,Authorization successful,1
EVT00003507,PAY0000900,PaymentCaptured,Authorized,Captured,2025-09-07 19:50:00,201,Payment captured,2
EVT00003508,PAY0000900,PaymentSettled,Captured,Settled,2025-09-07 19:52:00,202,Settlement completed,3
EVT00003509,PAY0000901,PaymentCreated,NULL,Created,2024-01-28 21:56:00,100,Payment initiated,0
EVT00003510,PAY0000901,PaymentAuthorized,Created,Authorized,2024-01-28 21:58:00,200,Authorization successful,1
EVT00003511,PAY0000901,PaymentCaptured,Authorized,Captured,2024-01-28 22:00:00,201,Payment captured,2
EVT00003512,PAY0000901,PaymentSettled,Captured,Settled,2024-01-28 22:02:00,202,Settlement completed,3
EVT00003513,PAY0000902,PaymentCreated,NULL,Created,2025-06-14 19:32:00,100,Payment initiated,0
EVT00003514,PAY0000902,PaymentAuthorized,Created,Authorized,2025-06-14 19:34:00,200,Authorization successful,1
EVT00003515,PAY0000902,PaymentCaptured,Authorized,Captured,2025-06-14 19:36:00,201,Payment captured,2
EVT00003516,PAY0000902,PaymentSettled,Captured,Settled,2025-06-14 19:38:00,202,Settlement completed,3
EVT00003517,PAY0000903,PaymentCreated,NULL,Created,2025-02-05 09:41:00,100,Payment initiated,0
EVT00003518,PAY0000903,PaymentAuthorized,Created,Authorized,2025-02-05 09:43:00,200,Authorization successful,1
EVT00003519,PAY0000903,PaymentFailed,Authorized,Failed,2025-02-05 09:45:00,500,Transaction failed,2
EVT00003520,PAY0000904,PaymentCreated,NULL,Created,2024-09-02 15:24:00,100,Payment initiated,0
EVT00003521,PAY0000904,PaymentAuthorized,Created,Authorized,2024-09-02 15:26:00,200,Authorization successful,1
EVT00003522,PAY0000904,PaymentFailed,Authorized,Failed,2024-09-02 15:28:00,500,Transaction failed,2
EVT00003523,PAY0000905,PaymentCreated,NULL,Created,2025-05-26 20:38:00,100,Payment initiated,0
EVT00003524,PAY0000905,PaymentAuthorized,Created,Authorized,2025-05-26 20:40:00,200,Authorization successful,1
EVT00003525,PAY0000905,PaymentFailed,Authorized,Failed,2025-05-26 20:42:00,500,Transaction failed,2
EVT00003526,PAY0000906,PaymentCreated,NULL,Created,2024-01-13 11:59:00,100,Payment initiated,0
EVT00003527,PAY0000906,PaymentAuthorized,Created,Authorized,2024-01-13 12:01:00,200,Authorization successful,1
EVT00003528,PAY0000906,PaymentCaptured,Authorized,Captured,2024-01-13 12:03:00,201,Payment captured,2
EVT00003529,PAY0000906,PaymentSettled,Captured,Settled,2024-01-13 12:05:00,202,Settlement completed,3
EVT00003530,PAY0000907,PaymentCreated,NULL,Created,2025-01-31 18:26:00,100,Payment initiated,0
EVT00003531,PAY0000907,PaymentAuthorized,Created,Authorized,2025-01-31 18:28:00,200,Authorization successful,1
EVT00003532,PAY0000907,PaymentCaptured,Authorized,Captured,2025-01-31 18:30:00,201,Payment captured,2
EVT00003533,PAY0000907,PaymentSettled,Captured,Settled,2025-01-31 18:32:00,202,Settlement completed,3
EVT00003534,PAY0000908,PaymentCreated,NULL,Created,2025-11-30 05:48:00,100,Payment initiated,0
EVT00003535,PAY0000908,PaymentAuthorized,Created,Authorized,2025-11-30 05:50:00,200,Authorization successful,1
EVT00003536,PAY0000908,PaymentCaptured,Authorized,Captured,2025-11-30 05:52:00,201,Payment captured,2
EVT00003537,PAY0000908,PaymentSettled,Captured,Settled,2025-11-30 05:54:00,202,Settlement completed,3
EVT00003538,PAY0000909,PaymentCreated,NULL,Created,2024-03-15 00:37:00,100,Payment initiated,0
EVT00003539,PAY0000909,PaymentAuthorized,Created,Authorized,2024-03-15 00:39:00,200,Authorization successful,1
EVT00003540,PAY0000909,PaymentFailed,Authorized,Failed,2024-03-15 00:41:00,500,Transaction failed,2
EVT00003541,PAY0000910,PaymentCreated,NULL,Created,2024-09-25 06:02:00,100,Payment initiated,0
EVT00003542,PAY0000910,PaymentAuthorized,Created,Authorized,2024-09-25 06:04:00,200,Authorization successful,1
EVT00003543,PAY0000910,PaymentCaptured,Authorized,Captured,2024-09-25 06:06:00,201,Payment captured,2
EVT00003544,PAY0000910,PaymentSettled,Captured,Settled,2024-09-25 06:08:00,202,Settlement completed,3
EVT00003545,PAY0000911,PaymentCreated,NULL,Created,2025-02-11 16:18:00,100,Payment initiated,0
EVT00003546,PAY0000911,PaymentAuthorized,Created,Authorized,2025-02-11 16:20:00,200,Authorization successful,1
EVT00003547,PAY0000911,PaymentCaptured,Authorized,Captured,2025-02-11 16:22:00,201,Payment captured,2
EVT00003548,PAY0000911,PaymentSettled,Captured,Settled,2025-02-11 16:24:00,202,Settlement completed,3
EVT00003549,PAY0000912,PaymentCreated,NULL,Created,2025-05-28 13:27:00,100,Payment initiated,0
EVT00003550,PAY0000912,PaymentAuthorized,Created,Authorized,2025-05-28 13:29:00,200,Authorization successful,1
EVT00003551,PAY0000912,PaymentCaptured,Authorized,Captured,2025-05-28 13:31:00,201,Payment captured,2
EVT00003552,PAY0000912,PaymentSettled,Captured,Settled,2025-05-28 13:33:00,202,Settlement completed,3
EVT00003553,PAY0000913,PaymentCreated,NULL,Created,2024-03-25 20:34:00,100,Payment initiated,0
EVT00003554,PAY0000913,PaymentAuthorized,Created,Authorized,2024-03-25 20:36:00,200,Authorization successful,1
EVT00003555,PAY0000913,PaymentCaptured,Authorized,Captured,2024-03-25 20:38:00,201,Payment captured,2
EVT00003556,PAY0000913,PaymentSettled,Captured,Settled,2024-03-25 20:40:00,202,Settlement completed,3
EVT00003557,PAY0000914,PaymentCreated,NULL,Created,2024-06-05 08:05:00,100,Payment initiated,0
EVT00003558,PAY0000914,PaymentAuthorized,Created,Authorized,2024-06-05 08:07:00,200,Authorization successful,1
EVT00003559,PAY0000914,PaymentCaptured,Authorized,Captured,2024-06-05 08:09:00,201,Payment captured,2
EVT00003560,PAY0000914,PaymentSettled,Captured,Settled,2024-06-05 08:11:00,202,Settlement completed,3
EVT00003561,PAY0000915,PaymentCreated,NULL,Created,2025-06-07 06:51:00,100,Payment initiated,0
EVT00003562,PAY0000915,PaymentAuthorized,Created,Authorized,2025-06-07 06:53:00,200,Authorization successful,1
EVT00003563,PAY0000915,PaymentCaptured,Authorized,Captured,2025-06-07 06:55:00,201,Payment captured,2
EVT00003564,PAY0000915,PaymentSettled,Captured,Settled,2025-06-07 06:57:00,202,Settlement completed,3
EVT00003565,PAY0000916,PaymentCreated,NULL,Created,2024-11-30 12:37:00,100,Payment initiated,0
EVT00003566,PAY0000916,PaymentAuthorized,Created,Authorized,2024-11-30 12:39:00,200,Authorization successful,1
EVT00003567,PAY0000916,PaymentCaptured,Authorized,Captured,2024-11-30 12:41:00,201,Payment captured,2
EVT00003568,PAY0000916,PaymentSettled,Captured,Settled,2024-11-30 12:43:00,202,Settlement completed,3
EVT00003569,PAY0000917,PaymentCreated,NULL,Created,2025-10-27 21:41:00,100,Payment initiated,0
EVT00003570,PAY0000917,PaymentAuthorized,Created,Authorized,2025-10-27 21:43:00,200,Authorization successful,1
EVT00003571,PAY0000917,PaymentFailed,Authorized,Failed,2025-10-27 21:45:00,500,Transaction failed,2
EVT00003572,PAY0000918,PaymentCreated,NULL,Created,2025-03-23 23:54:00,100,Payment initiated,0
EVT00003573,PAY0000918,PaymentAuthorized,Created,Authorized,2025-03-23 23:56:00,200,Authorization successful,1
EVT00003574,PAY0000918,PaymentCaptured,Authorized,Captured,2025-03-23 23:58:00,201,Payment captured,2
EVT00003575,PAY0000918,PaymentSettled,Captured,Settled,2025-03-24 00:00:00,202,Settlement completed,3
EVT00003576,PAY0000919,PaymentCreated,NULL,Created,2024-09-07 02:59:00,100,Payment initiated,0
EVT00003577,PAY0000919,PaymentAuthorized,Created,Authorized,2024-09-07 03:01:00,200,Authorization successful,1
EVT00003578,PAY0000919,PaymentCaptured,Authorized,Captured,2024-09-07 03:03:00,201,Payment captured,2
EVT00003579,PAY0000919,PaymentSettled,Captured,Settled,2024-09-07 03:05:00,202,Settlement completed,3
EVT00003580,PAY0000920,PaymentCreated,NULL,Created,2025-04-09 19:38:00,100,Payment initiated,0
EVT00003581,PAY0000920,PaymentAuthorized,Created,Authorized,2025-04-09 19:40:00,200,Authorization successful,1
EVT00003582,PAY0000920,PaymentFailed,Authorized,Failed,2025-04-09 19:42:00,500,Transaction failed,2
EVT00003583,PAY0000921,PaymentCreated,NULL,Created,2025-11-13 23:42:00,100,Payment initiated,0
EVT00003584,PAY0000921,PaymentAuthorized,Created,Authorized,2025-11-13 23:44:00,200,Authorization successful,1
EVT00003585,PAY0000921,PaymentCaptured,Authorized,Captured,2025-11-13 23:46:00,201,Payment captured,2
EVT00003586,PAY0000921,PaymentSettled,Captured,Settled,2025-11-13 23:48:00,202,Settlement completed,3
EVT00003587,PAY0000922,PaymentCreated,NULL,Created,2024-05-02 00:45:00,100,Payment initiated,0
EVT00003588,PAY0000922,PaymentAuthorized,Created,Authorized,2024-05-02 00:47:00,200,Authorization successful,1
EVT00003589,PAY0000922,PaymentCaptured,Authorized,Captured,2024-05-02 00:49:00,201,Payment captured,2
EVT00003590,PAY0000922,PaymentSettled,Captured,Settled,2024-05-02 00:51:00,202,Settlement completed,3
EVT00003591,PAY0000923,PaymentCreated,NULL,Created,2024-01-12 05:31:00,100,Payment initiated,0
EVT00003592,PAY0000923,PaymentAuthorized,Created,Authorized,2024-01-12 05:33:00,200,Authorization successful,1
EVT00003593,PAY0000923,PaymentCaptured,Authorized,Captured,2024-01-12 05:35:00,201,Payment captured,2
EVT00003594,PAY0000923,PaymentSettled,Captured,Settled,2024-01-12 05:37:00,202,Settlement completed,3
EVT00003595,PAY0000924,PaymentCreated,NULL,Created,2025-06-19 16:50:00,100,Payment initiated,0
EVT00003596,PAY0000924,PaymentAuthorized,Created,Authorized,2025-06-19 16:52:00,200,Authorization successful,1
EVT00003597,PAY0000924,PaymentCaptured,Authorized,Captured,2025-06-19 16:54:00,201,Payment captured,2
EVT00003598,PAY0000924,PaymentSettled,Captured,Settled,2025-06-19 16:56:00,202,Settlement completed,3
EVT00003599,PAY0000925,PaymentCreated,NULL,Created,2024-09-22 05:23:00,100,Payment initiated,0
EVT00003600,PAY0000925,PaymentAuthorized,Created,Authorized,2024-09-22 05:25:00,200,Authorization successful,1
EVT00003601,PAY0000925,PaymentCaptured,Authorized,Captured,2024-09-22 05:27:00,201,Payment captured,2
EVT00003602,PAY0000925,PaymentSettled,Captured,Settled,2024-09-22 05:29:00,202,Settlement completed,3
EVT00003603,PAY0000926,PaymentCreated,NULL,Created,2024-10-02 23:56:00,100,Payment initiated,0
EVT00003604,PAY0000926,PaymentAuthorized,Created,Authorized,2024-10-02 23:58:00,200,Authorization successful,1
EVT00003605,PAY0000926,PaymentFailed,Authorized,Failed,2024-10-03 00:00:00,500,Transaction failed,2
EVT00003606,PAY0000927,PaymentCreated,NULL,Created,2024-01-31 10:51:00,100,Payment initiated,0
EVT00003607,PAY0000927,PaymentAuthorized,Created,Authorized,2024-01-31 10:53:00,200,Authorization successful,1
EVT00003608,PAY0000927,PaymentCaptured,Authorized,Captured,2024-01-31 10:55:00,201,Payment captured,2
EVT00003609,PAY0000927,PaymentSettled,Captured,Settled,2024-01-31 10:57:00,202,Settlement completed,3
EVT00003610,PAY0000928,PaymentCreated,NULL,Created,2025-06-20 02:16:00,100,Payment initiated,0
EVT00003611,PAY0000928,PaymentAuthorized,Created,Authorized,2025-06-20 02:18:00,200,Authorization successful,1
EVT00003612,PAY0000928,PaymentCaptured,Authorized,Captured,2025-06-20 02:20:00,201,Payment captured,2
EVT00003613,PAY0000928,PaymentSettled,Captured,Settled,2025-06-20 02:22:00,202,Settlement completed,3
EVT00003614,PAY0000929,PaymentCreated,NULL,Created,2025-08-13 20:04:00,100,Payment initiated,0
EVT00003615,PAY0000929,PaymentAuthorized,Created,Authorized,2025-08-13 20:06:00,200,Authorization successful,1
EVT00003616,PAY0000929,PaymentCaptured,Authorized,Captured,2025-08-13 20:08:00,201,Payment captured,2
EVT00003617,PAY0000929,PaymentSettled,Captured,Settled,2025-08-13 20:10:00,202,Settlement completed,3
EVT00003618,PAY0000930,PaymentCreated,NULL,Created,2025-06-07 11:03:00,100,Payment initiated,0
EVT00003619,PAY0000930,PaymentAuthorized,Created,Authorized,2025-06-07 11:05:00,200,Authorization successful,1
EVT00003620,PAY0000930,PaymentCaptured,Authorized,Captured,2025-06-07 11:07:00,201,Payment captured,2
EVT00003621,PAY0000930,PaymentSettled,Captured,Settled,2025-06-07 11:09:00,202,Settlement completed,3
EVT00003622,PAY0000931,PaymentCreated,NULL,Created,2025-08-03 05:23:00,100,Payment initiated,0
EVT00003623,PAY0000931,PaymentAuthorized,Created,Authorized,2025-08-03 05:25:00,200,Authorization successful,1
EVT00003624,PAY0000931,PaymentCaptured,Authorized,Captured,2025-08-03 05:27:00,201,Payment captured,2
EVT00003625,PAY0000931,PaymentSettled,Captured,Settled,2025-08-03 05:29:00,202,Settlement completed,3
EVT00003626,PAY0000932,PaymentCreated,NULL,Created,2024-04-15 18:43:00,100,Payment initiated,0
EVT00003627,PAY0000932,PaymentAuthorized,Created,Authorized,2024-04-15 18:45:00,200,Authorization successful,1
EVT00003628,PAY0000932,PaymentCaptured,Authorized,Captured,2024-04-15 18:47:00,201,Payment captured,2
EVT00003629,PAY0000932,PaymentSettled,Captured,Settled,2024-04-15 18:49:00,202,Settlement completed,3
EVT00003630,PAY0000933,PaymentCreated,NULL,Created,2024-08-21 23:32:00,100,Payment initiated,0
EVT00003631,PAY0000933,PaymentAuthorized,Created,Authorized,2024-08-21 23:34:00,200,Authorization successful,1
EVT00003632,PAY0000933,PaymentFailed,Authorized,Failed,2024-08-21 23:36:00,500,Transaction failed,2
EVT00003633,PAY0000934,PaymentCreated,NULL,Created,2024-01-13 07:02:00,100,Payment initiated,0
EVT00003634,PAY0000934,PaymentAuthorized,Created,Authorized,2024-01-13 07:04:00,200,Authorization successful,1
EVT00003635,PAY0000934,PaymentCaptured,Authorized,Captured,2024-01-13 07:06:00,201,Payment captured,2
EVT00003636,PAY0000934,PaymentSettled,Captured,Settled,2024-01-13 07:08:00,202,Settlement completed,3
EVT00003637,PAY0000935,PaymentCreated,NULL,Created,2025-01-27 04:11:00,100,Payment initiated,0
EVT00003638,PAY0000935,PaymentAuthorized,Created,Authorized,2025-01-27 04:13:00,200,Authorization successful,1
EVT00003639,PAY0000935,PaymentCaptured,Authorized,Captured,2025-01-27 04:15:00,201,Payment captured,2
EVT00003640,PAY0000935,PaymentSettled,Captured,Settled,2025-01-27 04:17:00,202,Settlement completed,3
EVT00003641,PAY0000936,PaymentCreated,NULL,Created,2024-02-06 17:51:00,100,Payment initiated,0
EVT00003642,PAY0000936,PaymentAuthorized,Created,Authorized,2024-02-06 17:53:00,200,Authorization successful,1
EVT00003643,PAY0000936,PaymentCaptured,Authorized,Captured,2024-02-06 17:55:00,201,Payment captured,2
EVT00003644,PAY0000936,PaymentSettled,Captured,Settled,2024-02-06 17:57:00,202,Settlement completed,3
EVT00003645,PAY0000937,PaymentCreated,NULL,Created,2025-11-02 13:14:00,100,Payment initiated,0
EVT00003646,PAY0000937,PaymentAuthorized,Created,Authorized,2025-11-02 13:16:00,200,Authorization successful,1
EVT00003647,PAY0000937,PaymentCaptured,Authorized,Captured,2025-11-02 13:18:00,201,Payment captured,2
EVT00003648,PAY0000937,PaymentSettled,Captured,Settled,2025-11-02 13:20:00,202,Settlement completed,3
EVT00003649,PAY0000938,PaymentCreated,NULL,Created,2025-03-02 23:20:00,100,Payment initiated,0
EVT00003650,PAY0000938,PaymentAuthorized,Created,Authorized,2025-03-02 23:22:00,200,Authorization successful,1
EVT00003651,PAY0000938,PaymentCaptured,Authorized,Captured,2025-03-02 23:24:00,201,Payment captured,2
EVT00003652,PAY0000938,PaymentSettled,Captured,Settled,2025-03-02 23:26:00,202,Settlement completed,3
EVT00003653,PAY0000939,PaymentCreated,NULL,Created,2024-03-20 18:23:00,100,Payment initiated,0
EVT00003654,PAY0000939,PaymentAuthorized,Created,Authorized,2024-03-20 18:25:00,200,Authorization successful,1
EVT00003655,PAY0000939,PaymentFailed,Authorized,Failed,2024-03-20 18:27:00,500,Transaction failed,2
EVT00003656,PAY0000940,PaymentCreated,NULL,Created,2025-11-20 01:11:00,100,Payment initiated,0
EVT00003657,PAY0000940,PaymentAuthorized,Created,Authorized,2025-11-20 01:13:00,200,Authorization successful,1
EVT00003658,PAY0000940,PaymentCaptured,Authorized,Captured,2025-11-20 01:15:00,201,Payment captured,2
EVT00003659,PAY0000940,PaymentSettled,Captured,Settled,2025-11-20 01:17:00,202,Settlement completed,3
EVT00003660,PAY0000941,PaymentCreated,NULL,Created,2025-06-12 01:25:00,100,Payment initiated,0
EVT00003661,PAY0000941,PaymentAuthorized,Created,Authorized,2025-06-12 01:27:00,200,Authorization successful,1
EVT00003662,PAY0000941,PaymentFailed,Authorized,Failed,2025-06-12 01:29:00,500,Transaction failed,2
EVT00003663,PAY0000942,PaymentCreated,NULL,Created,2025-04-21 09:49:00,100,Payment initiated,0
EVT00003664,PAY0000942,PaymentAuthorized,Created,Authorized,2025-04-21 09:51:00,200,Authorization successful,1
EVT00003665,PAY0000942,PaymentCaptured,Authorized,Captured,2025-04-21 09:53:00,201,Payment captured,2
EVT00003666,PAY0000942,PaymentSettled,Captured,Settled,2025-04-21 09:55:00,202,Settlement completed,3
EVT00003667,PAY0000943,PaymentCreated,NULL,Created,2024-12-01 02:35:00,100,Payment initiated,0
EVT00003668,PAY0000943,PaymentAuthorized,Created,Authorized,2024-12-01 02:37:00,200,Authorization successful,1
EVT00003669,PAY0000943,PaymentCaptured,Authorized,Captured,2024-12-01 02:39:00,201,Payment captured,2
EVT00003670,PAY0000943,PaymentSettled,Captured,Settled,2024-12-01 02:41:00,202,Settlement completed,3
EVT00003671,PAY0000944,PaymentCreated,NULL,Created,2025-01-12 06:18:00,100,Payment initiated,0
EVT00003672,PAY0000944,PaymentAuthorized,Created,Authorized,2025-01-12 06:20:00,200,Authorization successful,1
EVT00003673,PAY0000944,PaymentCaptured,Authorized,Captured,2025-01-12 06:22:00,201,Payment captured,2
EVT00003674,PAY0000944,PaymentSettled,Captured,Settled,2025-01-12 06:24:00,202,Settlement completed,3
EVT00003675,PAY0000945,PaymentCreated,NULL,Created,2024-11-07 23:39:00,100,Payment initiated,0
EVT00003676,PAY0000945,PaymentAuthorized,Created,Authorized,2024-11-07 23:41:00,200,Authorization successful,1
